"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"bruto";-0,879375671118886;-2,31218810420105;-1,4602762516926;-0,306123651937104;-0,804906810217931;-0,508343718943676;0,119378440373347;0,686341972675058;0,194279586951574;6,68158825492771e-05;0,000461931035332348;0,000184247185127117;8,64033968878319e-05;1,29816751272531;0,000145610364758126
"bombero";-1,80403572676063;-1,03735483150434;-1,32106358777556;-0,731882380955776;-0,420846279658028;-0,535944576746981;0,628361291158064;0,172779036915697;0,198859671926222;0,000214250464746838;7,08412429874447e-05;0,000114889132292418;6,58311595335862e-05;1,16080604992283;8,87055576664457e-05
"arranque";1,26414304458484;-0,419351664337147;0,966879901518411;0,768086510742758;-0,254795814456796;0,587471024775106;0,69600950671416;0,06369373256097;0,240296760724894;0,000124927359867154;1,37474410163688e-05;7,30819603500769e-05;7,81745019461337e-05;0,772872534892692;4,66961280936022e-05
"agrupación";-1,43659433537857;1,11554352414372;1,36555584093251;-0,631631248419134;0,490473985222207;0,600397564819122;0,491474560522224;0,246446700422458;0,262078739055324;0,000144353973468029;8,70429261226384e-05;0,000130430563884957;6,99456070044354e-05;1,045208345672;7,64128118120052e-05
"administrar";-0,779863483768917;-1,81688085750919;-0,8231445824659;-0,364135654417472;-0,848342195547299;-0,384344564727989;0,162042989352088;0,731413882834955;0,106543127812933;5,00470736663999e-05;0,00027164043435262;5,57562768893923e-05;8,22889494169828e-05;0,98814960847866;8,03501928636167e-05
"aburrir";-1,47766860284543;1,45680848717341;1,66519959862166;-0,555393441540362;0,547553001937257;0,625878450790128;0,390965700804196;0,316014287818933;0,293020011376877;0,00017967829133869;0,000174641094138597;0,000228178180529589;8,22889494169828e-05;1,20538825901565;0,000119562622299711
"ámbito";-1,05520453470069;-1,12332809622393;-0,458019176685322;-0,65629277509311;-0,69866276097835;-0,28486863601087;0,48694034228902;0,45891571209629;0,0541439456146595;8,70439159295161e-05;9,86457469925668e-05;1,63995694560639e-05;7,81745019461337e-05;0,771290551535768;4,6505160269573e-05
"volverse";1,97482254012435;2,06357685697254;-2,9848494621707;0,478015357547902;0,499498769672332;-0,722497264385255;0,307098936628392;0,278856443562028;0,414044619809559;0,000336966686819151;0,000367935857151676;0,000769796057323447;8,64033968878319e-05;1,81764120686624;0,000285461232420453
"veterinario";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;0,000233305442440541;0,000234175732990463;0,000180534722953481;6,99456070044354e-05;1,41010388515346;0,00013907935303491
"valioso";0,539436152879772;1,67634457827305;-0,604152905906936;0,289746400304929;0,900412040669352;-0,324507597026617;0,102341922524116;0,821896793183424;0,0757612842924416;2,27481048757883e-05;0,000219680602671936;2,85337505682056e-05;7,81745019461337e-05;0,860067435712772;5,78269294104709e-05
"terciaria";1,69703862100892;-1,68791223656804;1,9236670782776;0,55264696469109;-0,549674923514527;0,626449368167152;0,387444955430972;0,31874509268774;0,293809951881324;0,000236987243665469;0,000234445143582378;0,000304509848180928;8,22889494169828e-05;1,39061196355661;0,000159130504775786
"sencillez";2,35013931831411;2,08557324043995;-2,87411252137205;0,551893481781926;0,489764274061549;-0,674940397827531;0,394075761819562;0,258083728382717;0,347840509797697;0,000386320416148633;0,000304236513257021;0,000577787280406298;6,99456070044354e-05;1,90951461683939;0,000255038894788212
"resistencia";-0,101035573638135;-1,61182663080733;0,250983048607382;-0,061819041300756;-0,986202913207669;0,153565035451961;0,00462351863011795;0,978538388997519;0,0168380923723592;7,98019945472681e-07;0,000203096190300661;4,92440658590084e-06;7,81745019461337e-05;0,757891866282508;4,49034402482101e-05
"recibirnos";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;0,000260753141551193;0,000261725819224635;0,000201774102124479;7,81745019461337e-05;1,41010388515346;0,000155441629862547
"poeta";-0,942931123418893;1,12207885677061;0,98248929906358;-0,534389549822224;0,635918361630215;0,556808446759155;0,35481777704104;0,417839422555099;0,227342800403871;7,6822910781302e-05;0,000108787143902983;8,34039222133396e-05;8,64033968878319e-05;0,807414465845097;5,63279400309998e-05
"plebiscito";-1,92808635387958;-2,52141700154409;-3,00878873624787;-0,440852361250379;-0,576516003337153;-0,687952391867432;0,259110665121612;0,368501200018517;0,372388134859856;0,000260023982276126;0,00044468225285125;0,000633204266720394;6,99456070044354e-05;1,93198200507424;0,000261075787936529
"peleamos";1,67307621348116;-0,121001496600023;0,22824136274803;0,988288475856538;-0,0714757544740767;0,134822494456682;0,984898362205979;0,0042840908773524;0,0108175469166704;0,000161239338337723;8,43375618246076e-07;3,0007392648597e-06;5,7602264591888e-05;0,859882791758894;4,25910231720866e-05
"pacífico";-0,829695815420572;-1,64323197638477;-0,707443800474597;-0,420722058132463;-0,833249880551988;-0,358730520531614;0,213173382177115;0,695360723555097;0,0914658942677615;5,94796790264171e-05;0,000233307431072643;4,3242889607024e-05;8,64033968878319e-05;0,916582692830338;7,25895529600091e-05
"ok";-1,7953070095764;-2,1592637140466;-2,46666005926005;-0,480331603922994;-0,577707655308184;-0,659951070361345;0,301472473064532;0,362659291753131;0,33586823518232;0,00030501191934278;0,000441215469896076;0,000575781837606143;9,46322918295302e-05;1,66776223494735;0,000263213178012728
"navegar";-0,203784628065549;-0,502535369540207;0,635812556441016;-0,243860704466425;-0,601363461016066;0,760850803096059;0,0847296557929423;0,428492369825103;0,486777974381948;2,90471338268821e-06;1,7664189329845e-05;2,82760437027436e-05;6,99456070044354e-05;0,357086096363477;8,91879793814259e-06
"má";0,544938234323993;-0,0272378147454174;-0,207222598413934;0,93368194123992;-0,0466685105664918;-0,355049408848909;0,919608699454836;0,00191060213813636;0,0784806984070178;2,68799689894889e-05;6,71550576694327e-08;3,88694533732419e-06;9,05178443586811e-05;0,289844447689276;7,60438635006803e-06
"monarquía";0,532602641166815;-2,18001456243751;0,470465681692181;0,232281722066312;-0,95076046859862;0,205182194510248;0,0649645505316272;0,90511929112713;0,0299161583412605;1,98411607161761e-05;0,000332413943745108;1,54816178009575e-05;6,99456070044354e-05;1,06582115813138;7,94564428093813e-05
"mir";0,692262368382463;1,64291014327703;-1,3188306269791;0,31216910723901;0,740854647204157;-0,594714082733546;0,12778179382068;0,598511335401842;0,273706870777463;3,54915915514468e-05;0,000199899472938809;0,000128813706079694;7,40600544752845e-05;0,98776918656761;7,2259503907836e-05
"informe";-1,96158205563242;0,00869840927045703;-0,442805388964213;-0,975446030532169;0,00432550286155428;-0,220196120638012;0,970788513237228;1,58748112444505e-05;0,0291956119515275;0,000284968585772338;5,60355582504839e-09;1,45214446027643e-05;7,40600544752845e-05;1,01546136868984;7,63678984366168e-05
"imposición";1,27035696734366;-1,16881236124753;1,78308679074594;0,511869343281857;-0,470953622604598;0,718465351122659;0,348834672889191;0,24556977673681;0,405595550374034;0,00010623877451864;8,99334174307756e-05;0,000209303490093738;6,58311595335862e-05;1,0970721533658;7,92322315736556e-05
"hola";-1,71604231705738;0,647632847779537;0,527991258225032;-0,899079614693528;0,339311848814408;0,276628479547362;0,851559928084439;0,10086353651094;0,0475765354046277;0,000230208369792966;3,27885988863739e-05;2,17930787031221e-05;7,81745019461337e-05;0,948505002064332;7,03306083617097e-05
"feminismo";1,8137945055431;0,164548828364178;-0,824313258549897;0,907303455735809;0,0823112652264841;-0,412341235903802;0,885943567915473;0,00606368607961602;0,107992746004894;0,00024364650786308;2,00527350579079e-06;5,03232403247973e-05;7,40600544752845e-05;0,982888588556163;7,15471951616183e-05
"escritor";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;0,000247029291995867;0,000247950776107549;0,00019115441253898;7,40600544752845e-05;1,41010388515346;0,000147260491448729
"emoción";1,32563114791757;-0,15170105948812;-0,584040380377721;0,910143668425072;-0,104153979033595;-0,400986847012744;0,888535667039935;0,00967662517385209;0,101787707786206;0,000130145581190091;1,70435969362477e-06;2,52621190491164e-05;7,40600544752845e-05;0,717306073084466;3,81059718930138e-05
"emocional";0,630154282531454;1,43258484491489;-0,427879443114933;0,388387102369432;0,88295436885662;-0,263717730215632;0,179530700083121;0,771618924852799;0,0488503750640556;2,94088343616812e-05;0,00015199340076297;1,35589753426356e-05;7,40600544752845e-05;0,758571934113797;4,26164792922024e-05
"disputa";0,360107230233198;-0,263426415161696;0,0911349060907862;0,79077388330419;-0,578468610995172;0,200126788754851;0,674394342113478;0,300113895901321;0,0254917619852297;1,06710019721555e-05;5,71031625329711e-06;6,83456720799883e-07;8,22889494169828e-05;0,223662988162216;4,11651557924437e-06
"demócrata";1,25019148338377;-1,46087634445738;2,12387559761781;0,436373363108534;-0,509911907087339;0,741328628193935;0,260498958884351;0,2957992432865;0,443701797829183;0,000109323497062821;0,000149275095226903;0,000315513970279944;6,99456070044354e-05;1,24937491159405;0,000109180732804698
"coyuntura";-0,16599080270013;0,0538544131024614;1,88575164539997;-0,0876491784913236;0,0284370880180063;0,995745426067754;0,0129438060626048;0,00113306224135153;0,985923131696048;2,38066817887027e-06;2,50595582823094e-07;0,000307255600300778;8,64033968878319e-05;0,744170186680524;4,78492738067142e-05
"cos";0,0952687082812863;1,62319694213476;-0,099166644558241;0,0584825265832665;0,99643062271812;-0,0608753496418495;0,00411435275876935;0,993254698864611;0,00263094837661475;7,09521690437662e-07;0,000205971700608762;7,68769880869751e-07;7,81745019461337e-05;0,757562999734446;4,48644794514882e-05
"correcto";-0,394547024780514;-1,97810430980863;-1,03369917697144;-0,174076380187535;-0,87275081614519;-0,456073926878866;0,0385289120086894;0,805387349277492;0,156083738713803;1,28097030819808e-05;0,000321988155368407;8,79285393276522e-05;8,22889494169828e-05;1,02523787241364;8,64949593929749e-05
"competencia";0,941427736509272;-2,0783736879635;1,0948297911981;0,371999032000485;-0,821255811863458;0,432614853733889;0,170901984820558;0,692687936651779;0,136410078527693;5,83452471100267e-05;0,000284366724772693;7,89086689232404e-05;6,58311595335862e-05;1,16153600576593;8,88171551189923e-05
"colaborar";-0,0252092287552054;-0,102202962862256;0,301689500596323;-0,0788954564839034;-0,319857044708683;0,944175289814568;0,0100813671366148;0,137798506383635;0,852120126479757;5,22950564446461e-08;8,59544746082944e-07;7,48965667158142e-06;8,22889494169828e-05;0,128061647413206;1,34952112260102e-06
"carmelo";-1,84679885962357;1,55429312288519;1,296582006497;-0,674013372582243;0,567259582318981;0,473204543350553;0,531932752122599;0,31332901419167;0,154738233685743;0,000238561105611355;0,000168976493755994;0,000117587301550818;6,99456070044354e-05;1,29154776615653;0,000116675961540147
"aspirar";1,08134705871651;-1,5631257703602;1,21050864479377;0,479864419107885;-0,693661145827468;0,537181863099991;0,287581000098873;0,499729577378755;0,212689422522407;8,65992705294777e-05;0,000180955535706635;0,000108522506949993;7,40600544752845e-05;1,02849988882863;7,83416159236077e-05
"antepasado";-0,261299742842695;1,04134689744078;0,897924893608506;-0,186692685651706;0,744018523949828;0,641546784844;0,0472210935269914;0,62368623009255;0,329092676380459;4,77571507189665e-06;7,5849251309473e-05;5,63949826269571e-05;6,99456070044354e-05;0,613324343893927;2,63112117204956e-05
"animar";-1,65995687409292;0,757635702836477;0,0844143030622483;-0,908751400545526;0,414771321352655;0,0462130175374656;0,851234257105048;0,147466567820934;0,00129917507403472;0,000192732100118585;4,01496078504188e-05;4,9841662707984e-07;6,99456070044354e-05;0,917680491301077;5,89038175075828e-05
"árabe";-0,566382660745768;1,15119166735165;1,08417809351683;-0,337187871823853;0,685345606916262;0,64545002763613;0,151559984871606;0,520687503390292;0,327752511738106;1,97980619960906e-05;8,17895946639652e-05;7,25444240058537e-05;6,17167120627371e-05;0,742056397111426;3,3984165332529e-05
"título";-0,29600085629971;-0,0879024432926779;1,5743714828564;-0,18449713711924;-0,0547895345169691;0,981304699521111;0,0562771799624055;0,00412729499436311;0,939595525043232;6,48888327618192e-06;5,72250157018853e-07;0,000183568625645213;7,40600544752845e-05;0,636423261110699;2,99968821173358e-05
"texto";-1,1861869817602;0,843413576290898;0,146692848263148;-0,810878762585687;0,576558474850125;0,100279397016548;0,699567625217399;0,294118130251403;0,00631424453121963;9,84162358025032e-05;4,97555599821459e-05;1,50514494966563e-06;6,99456070044354e-05;0,723365084948022;3,65995317103413e-05
"sucesión";-0,703334779114027;-0,646487062387401;-2,85688390069837;-0,23348171335295;-0,214610327071931;-0,948382147155802;0,0874128556575809;0,0614169185930556;0,851170225749368;3,25653455896498e-05;2,75138383242212e-05;0,000537299811365388;6,58311595335862e-05;1,213371192458;9,69212182508306e-05
"sacrificio";2,26392140447844;1,5874233424851;-2,24074227719387;0,636119246542272;0,446036041077966;-0,629606348632212;0,50326719393407;0,205768399630526;0,290964406435377;0,000358495026193174;0,000176256835169192;0,000351191713493198;6,99456070044354e-05;1,62772590608758;0,000185320299988179
"récord";0,560745461137093;0,185611862287035;0,0323149997008862;0,947925597453738;0,313772018940912;0,0546276653511616;0,914849028241974;0,0833578642537159;0,00179310750428858;2,84620211321672e-05;3,11849935928402e-06;9,45240922488008e-08;9,05178443586811e-05;0,299026923057124;8,09384320534483e-06
"rodríguez";-1,4561728812257;0,8701596610964;0,494317763479866;-0,824135763014006;0,492475656900067;0,279764135446575;0,732620544762467;0,217554631760628;0,0498248234769191;0,000157039861920414;5,60766317667818e-05;1,80965781097046e-05;7,40600544752845e-05;0,867746024668137;5,57659740949959e-05
"recomendar";-0,752530046419372;1,46969969490054;-0,210612462286167;-0,452096299188698;0,882949187404282;-0,12652931961408;0,237069038581212;0,751971848585663;0,0109591128331506;4,42703354283341e-05;0,000168858268272771;3,46763401222238e-06;7,81745019461337e-05;0,788325665650371;4,858211921751e-05
"productividad";1,48827812084881;-1,40189808557893;1,81972914028981;0,543743136340957;-0,512184148382377;0,664838927732063;0,381651409016303;0,281610462801501;0,336738128182232;0,000145814159623924;0,000129379178746402;0,000217994232796747;6,58311595335862e-05;1,22876802845024;9,9396549969405e-05
"parar|parir";-0,29600085629971;-0,0879024432926779;1,5743714828564;-0,18449713711924;-0,0547895345169691;0,981304699521111;0,0562771799624055;0,00412729499436311;0,939595525043232;6,48888327618192e-06;5,72250157018853e-07;0,000183568625645213;7,40600544752845e-05;0,636423261110699;2,99968821173358e-05
"pampa";-0,58438009251988;1,65938687999894;0,544584850448704;-0,317315067063323;0,901037639458858;0,295706476920963;0,121685807865945;0,815946405180146;0,0623677869539193;1,8266094496252e-05;0,000147282171390041;1,58630241657838e-05;5,34878171210388e-05;0,854465807612124;3,90520873123488e-05
"manejo";0,105425164242063;0,31097398782706;-1,65777077103268;0,0623825925522803;0,184010750340698;-0,980942636399045;0,00648658749239194;0,0469345933046027;0,946578819203013;8,23137902283461e-07;7,16196431906371e-06;0,00020353213271243;7,40600544752845e-05;0,667660044041098;3,30137456257716e-05
"mandato";-0,0510663278158539;1,60016169850344;-0,951331954094507;-0,027421121254879;0,859239930474377;-0,510837375284457;0,000978130987776284;0,798679849428273;0,200342019583959;2,25320172183543e-07;0,00022123740645189;7,81978811603842e-05;8,64033968878319e-05;0,83282808179078;5,99296219242674e-05
