"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"25616";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25617";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25618";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25619";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25620";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25621";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25622";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25623";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25624";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25625";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25626";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25627";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25628";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25629";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25630";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25631";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25632";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25633";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25634";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25635";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25636";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25637";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25638";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25639";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25640";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25641";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25642";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25643";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25644";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25645";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25646";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25647";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25648";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25649";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25650";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25651";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25652";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25653";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25654";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25655";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25656";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25657";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25658";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25659";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25660";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25661";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25662";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25663";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25664";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25665";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25666";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25667";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25668";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25669";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25670";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25671";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25672";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25673";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25674";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25675";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25676";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25677";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25678";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25679";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25680";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25681";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25682";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25683";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25684";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25685";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25686";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25687";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25688";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25689";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25690";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25691";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25692";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25693";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25694";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25695";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25696";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25697";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25698";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25699";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25700";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25701";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25702";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25703";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25704";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25705";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25706";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25707";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25708";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25709";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25710";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25711";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25712";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25713";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25714";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25715";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25716";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25717";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25718";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25719";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25720";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25721";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25722";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25723";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25724";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25725";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25726";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25727";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25728";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25729";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25730";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25731";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25732";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25733";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25734";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25735";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25736";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25737";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25738";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25739";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25740";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25741";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25742";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25743";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25744";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25745";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25746";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25747";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25748";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25749";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25750";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25751";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25752";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25753";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25754";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25755";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25756";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25757";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25758";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25759";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25760";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25761";3;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"25762";3;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"25763";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25764";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25765";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25766";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25767";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25768";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25769";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25770";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25771";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25772";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25773";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25774";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25775";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25776";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25777";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25778";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25779";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25780";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25781";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25782";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25783";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25784";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25785";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25786";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25787";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25788";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25789";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25790";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25791";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25792";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25793";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25794";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25795";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25796";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25797";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25798";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25799";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25800";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25801";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25802";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25803";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25804";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25805";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25806";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25807";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25808";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25809";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25810";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25811";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25812";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25813";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25814";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25815";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25816";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25817";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25818";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25819";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25820";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25821";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25822";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25823";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25824";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25825";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25826";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25827";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25828";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25829";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25830";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25831";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25832";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25833";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25834";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25835";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25836";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25837";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25838";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25839";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25840";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25841";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25842";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25843";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25844";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25845";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25846";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25847";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25848";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25849";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25850";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25851";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25852";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25853";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25854";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25855";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25856";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25857";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25858";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25859";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25860";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25861";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25862";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25863";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25864";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25865";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25866";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25867";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25868";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25869";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25870";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25871";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25872";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25873";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25874";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25875";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25876";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25877";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25878";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25879";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25880";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25881";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25882";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25883";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25884";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25885";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25886";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25887";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25888";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25889";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25890";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25891";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25892";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25893";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25894";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25895";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25896";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25897";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25898";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25899";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25900";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25901";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25902";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25903";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25904";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25905";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25906";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25907";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25908";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25909";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25910";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25911";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25912";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25913";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25914";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25915";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25916";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25917";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25918";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25919";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25920";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25921";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25922";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25923";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25924";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25925";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25926";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25927";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25928";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25929";3;5;6;8;10;13;14;17;18;20;22;24;26;29;29;29;29;29;29
"25930";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25931";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25932";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25933";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25934";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25935";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25936";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25937";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25938";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25939";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25940";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25941";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;36;36
"25942";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25943";3;5;6;9;9;9;9;9;9;9;9;9;9;9;30;32;35;37;38
"25944";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25945";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
"25946";3;5;6;8;10;13;14;17;18;20;22;24;26;28;28;28;28;28;28
