intendencia;0;0;8;3
indigente;6;0;0;5
gurí;3;0;0;10
gira;0;0;0;12
estación;2;2;5;5
erro;0;0;6;4
equidad;13;0;1;0
dramaturgo;0;0;0;14
daniel;1;0;11;2
cura;3;0;1;7
cumbre;0;0;11;0
concluir;3;3;0;7
comunicarse;3;2;0;9
chiquilines;1;0;0;13
cementerio;6;0;0;6
cacho;0;2;0;5
asar;0;0;0;12
artiga;0;0;5;10
ajustar;7;4;1;0
actuar;2;10;3;1
acentuar;13;0;0;1
abrazar;0;2;1;10
topar;1;12;0;0
terreno;8;3;0;3
soñamos;2;11;1;0
sapiens;4;10;0;0
robot;9;2;0;2
rescatar;9;2;2;1
radical;1;0;8;2
puesta;2;1;4;5
psiquiatra;8;1;0;6
plato;0;0;0;13
perfil;5;0;1;5
patrimonio;11;0;2;1
parlamentario;1;1;8;2
obstáculo;9;2;1;1
mln;0;0;6;7
merced;1;0;0;14
megalópolis;1;11;0;2
manini;0;0;11;0
magnitud;2;11;0;1
israel;3;0;3;4
impresionar;5;0;3;5
henchir|hinchar;0;2;2;9
gringos;1;5;0;3
fundir;3;0;2;8
fripur;6;0;4;1
feudalismo;7;0;2;2
fama;0;1;2;10
experimento;6;2;1;2
estúpido;11;3;0;0
espejo;2;3;6;1
ent;2;6;0;5
enseguida;4;0;1;9
enganchar;1;9;0;1
eficiencia;11;0;0;2
discrepar;9;0;0;4
dictador;2;0;5;6
completo;1;2;3;6
combate;8;1;0;3
chupar;1;4;2;5
choque;10;2;1;3
casero;1;5;0;4
calor;4;4;0;2
callar;2;4;0;6
café;2;3;4;2
británico;5;1;4;2
autorizar;0;0;14;0
an;6;2;1;2
activo;9;2;2;2
acerca;2;0;10;2
íntimo;4;4;2;1
ético;7;4;0;2
valorar;1;5;0;6
ucrania;2;0;5;4
tupamaro;0;0;1;12
trigo;0;7;1;7
transcurrir;0;11;0;0
tenes;2;5;0;8
temporada;1;1;1;9
temer;0;4;4;6
sonar;5;0;7;3
reprochar;0;12;0;2
putin;4;0;0;9
prepo;9;0;1;4
poético;5;5;0;1
polo;8;0;2;3
paco;0;0;7;4
motivo;1;3;0;9
monstruo;1;6;0;3
matiz;7;0;5;2
ingeniería;1;3;2;3
fino;0;2;0;14
evidentemente;9;0;1;3
especulación;9;1;1;1
ejecutar;2;2;3;3
eje;2;1;2;7
derrumbar;4;1;1;5
cívico;2;1;1;8
covid;0;0;9;3
coherente;4;8;0;0
coherencia;6;6;0;0
cazar;0;6;0;7
brasileros;0;2;0;12
beneficio;9;1;6;0
audaz;10;0;1;0
alcohólico;0;0;13;0
aduana;5;0;3;7
ánimo;8;3;1;0
victoria;4;3;5;0
veneno;5;1;2;1
variedad;9;0;0;2
tensión;10;1;1;0
tapa;2;0;3;4
roberto;0;0;1;10
reproducir;8;1;0;1
reprimir;6;2;0;1
rehén;1;0;4;7
regional;3;0;9;0
propietario;8;1;1;3
promover;0;4;3;5
profundidad;1;6;1;7
prioridad;4;1;8;0
posiblemente;1;0;1;10
podar;0;4;0;6
perú;0;0;8;2
palestino;5;2;1;2
orgullo;1;2;4;3
oreja;2;1;0;7
ola;7;0;7;0
occidental;6;0;3;3
nacionalista;2;2;4;1
mina;0;0;5;8
martínez;0;0;12;0
martín;0;0;1;12
lópez;1;1;7;2
lápiz;1;1;0;8
llegada;3;0;5;3
kioto;1;0;5;5
izquierdo;2;3;4;3
introducir;6;1;0;3
innovación;7;1;4;0
honrar;2;4;2;3
homo;0;9;0;1
hipotecar;3;2;0;5
hiperinflación;4;1;0;4
franja;10;0;0;0
ferrar;3;1;1;8
farmacéutico;1;0;4;5
externo;9;1;0;1
explotación;1;13;0;0
eventual;0;0;8;0
estrategia;2;1;8;1
esencialmente;4;0;8;2
equivaler;13;0;0;0
ente;1;0;9;2
empleo;7;0;2;2
empatía;8;3;0;0
duelo;6;2;0;1
digno;1;10;2;0
devolver;1;5;0;7
delincuencia;9;0;1;1
dedo;1;1;0;9
danilo;0;0;10;0
dalí;1;4;0;1
crimen;8;0;4;0
cooperativo;5;1;2;4
concepción;2;3;4;1
circular;1;1;7;0
ciclismo;0;0;0;11
centroamérica;8;1;1;1
cataluña;0;0;7;8
bailar;5;1;4;4
atraer;7;1;4;2
atractivo;6;1;0;4
agronomía;0;0;0;11
agro;2;0;8;2
adversario;0;1;9;4
adelantar;2;0;7;2
terror;0;1;1;7
sorpresa;4;2;0;2
soportable;1;0;6;4
salarial;10;0;1;1
sacrificar;5;6;0;2
revelar;1;3;5;0
representante;1;1;9;0
repercusión;8;0;3;0
remontar;5;3;0;4
reaccionario;8;0;0;0
quizá;2;0;0;7
quebrar;7;4;0;0
puma;0;12;0;0
puesto;4;0;3;2
puedamos;1;1;3;2
profundizar;9;1;2;1
populismo;9;0;1;1
parámetro;10;2;0;0
operación;3;0;0;8
ofertar;3;0;7;2
obama;1;0;9;0
nicaragua;2;1;5;1
miserable;6;2;0;3
misantropía;0;1;0;13
liquidar;4;1;3;2
inversor;5;0;2;1
inconveniente;1;10;1;1
impedir;0;0;8;2
hipótesis;6;0;6;1
generoso;0;9;0;2
fusión;0;1;9;0
flexibilidad;10;1;0;0
escudo;5;0;1;3
episodio;1;3;6;2
enrique;3;0;8;1
contratiempo;0;7;0;0
continuidad;0;2;7;2
componente;3;5;2;0
colega;0;0;0;9
colar;2;0;1;6
claridad;8;0;2;1
cazador;0;8;0;1
caribe;2;1;6;3
candidatura;1;0;6;4
canciller;1;0;9;1
apuesto;5;5;3;0
anual;8;0;3;3
alambre;0;1;0;8
adversidad;4;9;0;0
admitir;1;4;5;2
adiós;1;1;2;10
vena;6;1;0;3
trayectoria;0;1;2;10
sustitución;2;7;1;0
significado;1;5;1;3
sensible;10;1;0;1
saltar;2;4;0;7
roso;0;0;0;12
romo;6;0;0;3
remendando;8;4;0;0
recicla;10;0;0;1
rata;0;2;0;4
pretextar;1;5;2;4
portugués;0;0;3;10
pecho;1;2;0;10
mira;2;0;2;5
met;0;1;0;13
mercadería;4;10;0;1
mentir;3;3;1;1
madrid;1;0;0;9
libertador;4;1;1;6
insustituible;2;7;0;0
incendio;0;0;12;1
igualitario;4;2;4;0
gregario;0;12;0;0
grandioso;2;9;0;0
geopolítica;0;0;6;3
firme;10;0;0;3
febrero;0;0;5;6
fantasía;2;11;0;0
experimentar;7;3;2;0
excepcional;1;6;0;3
estructura;6;0;2;5
edición;0;0;0;14
desear;5;1;0;4
cruel;4;7;0;1
cre;2;0;2;8
convicción;0;9;0;2
continental;8;0;1;2
comparativo;10;1;3;1
colonialismo;7;3;0;1
cimiento;12;1;0;0
cardiólogo;1;11;0;0
boliches;1;0;1;10
avenida;9;0;0;3
amanecer;2;7;0;1
aludir;0;0;8;1
aceleradamente;9;3;0;0
vo;1;7;0;4
vientre;0;9;1;1
video;0;0;0;6
vestir;1;5;1;6
vela;0;4;0;7
valero;7;1;2;2
vacación;0;1;1;9
tío;0;0;0;10
traición;0;5;1;4
tito;0;0;0;11
ternero;4;0;1;5
suárez;1;0;2;6
suma;6;0;3;1
suicidar;4;0;0;8
sudamérica;2;0;10;1
simbólico;1;5;1;4
salgar|salir;1;5;0;8
saco;1;0;4;4
respaldo;4;0;6;0
repasar;0;1;1;7
renta;3;1;4;1
reglamento;5;0;4;4
referente;3;0;1;7
recortar;9;0;0;1
reclamo;2;0;6;3
puntual;1;0;7;2
protestar;4;2;0;2
producto interior bruto;4;0;8;1
pozo;0;3;0;10
plusvalía;13;0;0;0
pisar;0;0;6;4
peñarol;0;0;4;8
pensas;6;2;0;2
patear;0;0;0;10
pasaporte;0;0;4;6
pasaje;0;0;2;7
partida;9;2;0;0
paraguayo;3;0;9;0
ordóñez;1;0;11;0
modificación;1;0;9;1
miseria;4;4;1;2
mercosul;3;0;6;1
mayoritario;10;0;1;0
marijuana;1;0;3;1
llave;1;0;1;7
lescano;2;0;4;3
legítimo;1;1;7;1
lechuga;1;0;2;4
isla;0;0;0;9
insoportable;0;1;0;11
inmerso;7;3;0;0
imponente;2;1;5;2
icono;1;2;4;5
honradamente;8;0;1;1
gravedad;5;1;3;1
grapa;0;1;8;0
granja;2;0;3;8
granada;1;0;0;11
genérico;7;1;0;2
fuga;0;0;1;8
frustrar;3;0;0;6
frito;1;6;0;4
fomentar;5;2;0;1
filósofo;0;0;1;11
federalismo;2;0;7;0
fallecer;0;0;0;10
explosión;11;1;0;0
escarabajo;4;4;0;3
enriquecer;1;9;0;1
enfrentamiento;3;3;2;2
enero;0;0;7;2
drama;2;1;0;4
dibujo;2;0;5;5
despilfarrar;4;6;0;0
demagogia;4;0;0;4
defensor;0;0;1;9
cristal;1;6;1;2
consignar;0;0;2;8
congelar;2;2;2;4
concebir;3;1;3;2
cco;0;0;2;7
catalán;1;0;1;6
casto;2;0;0;7
cartel;0;0;0;9
carreta;1;1;1;6
carnaval;0;0;0;6
capacitación;8;0;0;0
cajón;0;0;1;10
bienestar;10;0;0;0
beneficiar;5;0;4;0
auténtico;4;0;1;4
atmósfera;7;3;0;1
arreglo;2;2;0;6
amortiguar;7;0;0;1
alimentación;2;4;2;5
ahorrar;5;1;0;2
acusar;1;0;1;7
viv;2;7;0;3
vargas;1;1;2;7
té;0;0;0;11
táctica;5;0;2;2
tácito;7;3;0;0
tren;0;2;0;8
tarifa;0;1;9;0
tabar;0;0;10;1
super;5;2;2;0
sonido;0;3;1;6
sitio;0;0;3;5
rostro;0;0;0;10
representación;2;6;3;0
renovación;2;1;2;8
reconstruir;2;1;1;4
posterior;0;1;9;1
patada;2;1;0;6
pared;2;4;0;4
paradojal;5;4;1;3
optar;0;9;1;1
oh;1;0;7;4
objeto;2;3;1;5
normalmente;0;0;1;8
noble;5;0;4;1
natalidad;9;0;0;0
múltiple;8;0;2;1
minería;6;0;4;0
matriz;4;0;0;3
lanzar;2;0;8;0
labor;4;0;0;6
jueves;1;1;0;13
invento;5;1;2;4
intergeneracional;0;12;0;2
impacta;2;4;0;4
gota;0;6;0;4
gallina;5;5;0;0
frenteamplista;1;0;3;3
feroz;4;5;1;1
feminista;8;0;2;1
favorable;10;1;0;0
extender;2;1;2;4
excesivo;9;0;2;0
estable;5;2;1;0
escena;2;0;1;5
equilibrar;8;1;0;1
doña;0;1;0;11
deber|debido;1;0;6;6
completamente;0;0;0;10
colaboración;1;0;0;7
civilizatorio;4;8;0;0
circuito;7;4;0;0
cine;0;1;3;5
caudal;7;1;0;2
california;1;0;2;8
burgués;6;2;2;1
beber;1;2;1;7
balde;1;1;3;5
azul;2;2;0;7
autocrítica;2;1;6;0
asesinato;0;0;7;2
apropiar;8;0;0;0
amazonia;5;1;3;1
amarillo;8;0;0;1
agropecuario;8;0;3;0
adelanto;3;1;3;3
acierto;0;7;0;2
ángel;4;2;1;3
técnicamente;3;1;3;3
tribuna;1;0;0;9
torcer;2;1;0;6
textual;0;1;4;5
tesoro;1;8;0;1
tejido;8;2;0;0
suplente;0;0;4;5
rodilla;6;1;0;4
resuelto;2;6;1;2
reliquia;1;1;0;7
refugiado;2;1;1;4
razonar;6;4;0;1
proporción;4;4;0;2
postura;5;1;6;2
pasajero;3;1;0;5
paradoja;8;0;0;1
original;4;0;3;5
observar;0;2;6;2
neoliberalismo;10;0;0;1
negociador;1;0;1;1
multiplicación;5;2;1;0
migratorio;4;0;6;1
mental;4;2;1;2
martillo;1;6;0;0
juvenil;1;9;0;0
inútil;5;3;0;0
instancia;4;0;9;0
inconformismo;10;0;0;0
imperialismo;6;2;1;0
ilusión;5;3;1;2
humanística;9;1;0;0
honesto;6;0;2;3
hitler;4;0;0;0
herir;2;0;4;2
hallar;1;7;0;4
generador;7;1;2;1
fundación;2;5;3;2
felino;0;10;0;0
extraordinario;0;1;2;8
exclusivo;1;0;6;3
estancar;12;0;0;0
especialista;2;0;3;1
escolástico;5;5;0;0
eduardo;1;0;0;9
dudar;2;1;1;7
doloroso;6;2;0;1
división;6;0;0;4
disminuir;8;1;0;1
dialogar;4;0;1;5
despreciar;0;5;1;3
defensivo;4;6;0;0
curar;4;4;0;2
criminalidad;8;0;2;0
cosecha;0;1;0;12
cordillera;7;1;0;2
conventillo;1;9;0;0
computadora;1;0;5;2
chance;0;0;1;10
chacrita;1;2;0;4
belleza;1;2;0;5
barcelona;0;0;0;9
banana;1;0;0;6
bala;0;4;1;4
austero;0;6;0;4
atravesar;4;1;3;2
ataque;0;6;0;3
alquilar;0;0;0;9
agresivo;5;4;0;0
aficionar;2;1;0;8
advertir;0;0;8;0
adulto;1;0;2;7
adolescencia;1;1;1;6
washington;0;0;10;0
vanidad;0;10;0;0
ust;3;0;3;3
upm;0;0;9;1
tumba;2;1;0;2
tropezar;0;8;0;0
tropa;0;0;0;9
tributario;5;2;2;1
tierno;0;7;1;3
testimonio;0;1;2;6
tabare;0;0;8;1
sutil;5;3;1;0
suicidio;5;5;0;1
suficientemente;7;2;1;0
sucesor;2;0;5;2
subordinar;11;1;0;0
simpático;0;0;2;4
shopping;1;2;0;5
sed;2;2;0;6
saque;0;4;1;5
sacudir;7;1;0;0
rí;2;0;1;6
robo;9;0;1;0
riñón;2;2;0;5
revertir;4;0;1;5
residencia;0;0;5;6
remendar;2;3;4;0
reloj;0;1;0;6
relato;0;0;1;7
regar;5;0;0;1
reducción;7;2;0;0
recrear;7;2;0;0
raza;8;2;0;0
queso;1;0;1;5
pérez;0;1;1;8
procedimiento;2;4;1;1
proceder;1;3;1;4
prevención;6;0;0;1
precioso;0;1;0;8
pou;0;0;8;2
pibes;3;0;0;7
permiso;0;0;7;4
periódico;0;0;8;1
pensador;3;2;1;1
paular;0;0;8;2
oxígeno;3;0;0;8
orientación;4;3;0;0
olla;0;6;1;4
obsolencia;1;7;0;0
norma;2;0;2;6
nicolás;0;0;1;9
nativo;0;5;0;3
nacionalidad;2;0;2;2
murrica;0;0;5;6
mu;0;4;3;2
movilidad;7;0;0;0
molinos;1;0;1;7
millonario;6;0;2;3
micrófono;0;0;0;7
mentiroso;6;1;0;2
medellín;0;1;8;0
maldad;6;0;1;0
listo;0;6;0;2
legumbre;0;0;1;2
justificación;7;1;0;0
joya;0;0;1;10
jesús;2;3;0;0
involucrar;0;0;7;0
inmobiliario;0;7;2;0
ingresar;1;0;4;4
importamos;1;0;0;7
honradez;5;0;2;2
hoja;5;0;0;5
historieta;0;8;1;2
hipócrita;4;2;1;3
himno;0;0;8;0
gustavo;2;0;7;0
gobernador;1;0;7;0
glorioso;1;8;0;1
gestionar;7;1;2;0
gastarlo;0;13;0;0
galpones;2;0;0;3
gabinete;1;0;0;6
funcionamiento;7;1;0;1
flaco;4;1;0;4
fantasma;2;3;1;3
facilitar;2;1;5;2
expresidentes;1;0;8;1
exceso;4;4;0;0
excelente;1;0;2;7
equitativo;9;0;0;0
entretener;1;3;0;6
emprendedor;0;0;10;0
emocionar;1;3;0;6
elevar;3;3;1;1
dirigencia;4;1;0;4
despedida;0;0;0;8
despacio;3;1;0;7
demandar;9;0;0;0
debilitar;6;2;0;2
corporativo;8;1;0;0
constitucional;0;0;9;0
conceder;0;1;2;6
colosales;5;2;0;2
colonizar;5;0;2;0
colegio;0;0;1;7
carretera;1;0;3;6
caloia;1;0;9;1
cable;0;1;1;8
burocratismo;10;0;0;0
bomba;1;0;3;6
boletar;0;0;1;7
bastardos;1;0;1;6
averiguar;2;0;2;4
atribuir;3;1;5;1
artículo;2;0;2;3
arrastrar;7;3;0;0
arquitectura;1;2;0;4
arari;7;0;0;2
aproximadamente;0;0;3;5
aprobación;2;1;7;0
aprendizaje;1;10;1;0
apreciación;0;0;8;0
anteriormente;0;0;6;2
andrés;0;0;2;6
amontonar;6;3;0;0
alonso;0;0;0;10
ala;1;0;4;4
afueras;0;0;1;10
aeropuerto;0;0;0;8
york;4;1;2;5
volcar;1;2;1;6
vigente;11;0;0;0
vaso;0;1;1;5
urugay;4;0;4;3
torturar;2;1;0;5
titular;2;0;5;0
temporal;2;1;1;4
suturar;9;0;0;0
subjetivo;7;2;0;0
stalin;1;0;1;4
simpatía;2;2;0;4
signo;6;1;0;3
sensibilidad;8;3;0;0
selección;0;0;0;8
rutina;0;8;0;1
ridículo;0;3;3;5
represivos;6;2;0;1
reniego;0;6;0;0
públicamente;2;0;3;4
prendar|prender;0;0;2;8
prejuicio;2;1;1;4
pollo;3;1;2;2
poema;0;5;0;4
pinochet;2;0;7;0
peculiar;2;0;7;0
oyente;0;2;1;5
operativo;0;0;3;6
nu;0;0;5;5
molecular;0;10;0;0
miembro;0;0;7;2
mica;0;0;1;6
mejoramos;9;0;0;0
mantenerse;3;3;1;2
macro;0;6;1;1
lácteo;6;0;0;1
llano;1;0;0;11
lidiando;5;1;0;2
jiménez;0;0;8;1
intercambiar;0;0;1;7
inerte;0;10;0;0
impronta;2;0;5;0
huir;0;6;2;1
holandés;2;0;0;5
haberlo;1;3;0;4
guatemala;0;0;10;0
girar;1;0;0;6
gestualidad;2;3;0;3
frágil;2;6;1;0
expansión;6;0;1;0
estudiantil;0;0;3;5
escándalo;1;0;6;1
ensayo;7;0;0;3
electo;0;1;4;5
drogadicción;7;0;0;0
creés;1;4;0;5
correa;0;0;4;4
contemplar;1;8;1;2
constituir;6;2;1;2
conductor;1;0;0;6
conducción;7;0;0;0
colectivizar;2;1;5;1
coche;1;4;0;4
centrar;0;2;4;3
causar;5;2;3;0
canción;0;0;0;8
camioneta;1;0;1;7
bondad;9;2;0;0
bello;0;5;2;3
ateo;1;2;1;8
arrimar;3;0;0;5
ano;0;0;6;1
agrónomo;0;0;0;8
admirador;4;1;0;3
abundancia;8;1;0;0
aar;1;0;0;7
volar;1;2;2;2
utilidad;0;1;0;8
trascender;4;2;5;0
tigre;0;0;2;7
terminal;0;0;8;0
sala;0;0;4;4
resumen;4;4;0;2
represiva;7;1;1;0
reflexionar;0;1;1;8
qui;2;1;3;4
préstamo;0;0;5;5
piedad;1;7;0;0
peronista;0;0;6;2
panamá;0;0;8;1
ors;0;0;0;10
mojica;0;0;9;1
miércoles;0;0;0;8
militando;0;6;0;4
messi;0;0;0;7
masculino;1;7;0;1
maquinaria;3;1;1;2
mago;1;1;0;6
lu;0;2;1;4
jurar;2;0;1;5
inútiles;1;7;0;3
inundación;5;0;0;3
inferior;5;5;0;0
humor;1;2;0;5
fundamento;7;2;2;0
fa;3;0;1;4
excepción;2;1;2;4
enviar;0;0;2;10
endeudamiento;6;0;5;0
encajar;5;3;0;2
dosis;0;0;11;0
detectar;6;2;0;0
desprecio;5;0;1;2
denuncia;0;0;2;7
deliberar;0;0;7;0
cultivamos;3;1;0;3
consenso;3;3;0;2
confuso;2;3;1;1
concertar;1;7;0;0
chau;6;2;2;0
chancho;0;0;0;7
castellano;2;4;0;2
carolina;1;0;3;4
carbono;8;1;0;0
burócrata;1;5;1;2
asia;3;0;0;7
alimentario;5;0;2;1
aliar;5;1;4;0
agotar;3;5;0;1
agenciar;0;1;4;4
ag;0;0;0;6
admiración;0;4;1;5
actualidad;0;0;0;7
acaso;5;0;5;0
abstracto;0;6;0;1
índice;5;0;1;1
zanahoria;2;7;0;0
volumen;1;0;0;5
volkswagen;0;0;1;5
urbanismo;3;1;1;4
turístico;0;0;1;6
turista;0;0;3;6
transformarse;8;0;0;0
transformamos;2;6;0;0
transcurso;1;7;0;0
torno;0;0;3;2
tontería;1;7;0;1
teórico;9;0;1;0
teóricamente;5;0;1;2
televisor;1;5;0;2
tardar;1;0;0;6
sumo;4;1;2;2
subjetivamente;1;5;0;0
soya;0;0;1;7
soja;0;0;2;6
soberbio;1;5;0;1
sirio;1;0;0;6
similar;1;2;3;1
sexo;1;8;0;1
seno;6;0;1;1
riego;0;0;3;5
revista;0;2;5;0
retiro;0;0;8;0
respirar;1;0;0;6
represa|represo;2;0;0;6
relatar;0;0;1;6
reiterar;2;0;1;5
regreso;1;2;2;4
regresar;2;0;2;3
recurrir;2;0;3;2
recuperación;4;1;2;1
recientemente;5;1;3;0
reaccionar;0;0;3;4
razonamiento;3;3;0;2
rana;0;7;1;1
raia;0;0;8;0
racionalista;1;3;0;2
queres;0;0;1;10
pum;1;0;2;4
psicólogo;9;1;0;0
pro;5;0;1;0
previsible;6;0;0;2
portar;1;0;1;5
populista;0;0;7;0
plática;0;0;0;8
periodístico;0;1;3;3
perdiste;0;1;0;5
pensión;1;3;1;0
pautar;6;0;0;1
patriarcales;5;4;0;0
paraguas;1;0;2;2
paisaje;0;0;0;10
otr;7;0;1;0
orsi;0;0;1;6
organización naciones unidas;3;0;2;3
okay;0;1;2;3
ociar;0;2;0;5
nuclear;5;0;1;1
mujicas;0;0;1;3
mito;7;2;0;0
minúscula;0;0;2;5
marshall;8;0;0;0
mafia;3;0;0;3
machete;1;3;1;5
lomo;7;1;0;0
lobo;5;5;0;0
legislativo;0;0;4;5
lavar;2;1;0;5
lana;1;5;0;3
juguete;0;3;0;6
jardín;0;5;0;3
irrelevantes;7;0;0;0
investigadoras;0;0;6;0
intransferibles;0;6;0;1
instante;0;0;1;7
inicial;1;0;5;1
incurrir;3;3;0;0
impotente;4;1;0;1
importación;7;1;0;1
hombro;1;0;1;5
helicóptero;0;0;1;7
hablá;0;0;0;6
guipuzcoa;0;0;2;7
gringo;0;2;0;6
gratuito;0;0;3;4
gorra;5;1;0;1
gonzalo;0;0;0;9
gloria;2;0;1;5
gimnasia;0;8;0;0
genio;2;7;0;0
frentista;1;0;2;4
fractura;2;0;4;0
formalidad;5;0;0;2
fogata;0;7;3;0
ferrocarril;0;1;4;2
favorito;0;0;2;6
fada;0;0;5;2
experto;1;0;4;3
estupidez;2;4;0;0
estadio;0;0;1;7
específicamente;0;0;7;2
especializado;0;0;7;1
ernesto;0;0;1;7
envidia;0;0;0;10
entrañas;5;2;0;0
entrañar;5;0;0;0
entrañable;1;0;0;5
entend;0;6;0;2
encarar;4;0;1;3
emotivo;3;4;0;2
elo;2;2;0;6
elefante;2;0;0;5
elaborar;2;1;1;3
ejercer;1;5;0;0
educativo;4;0;5;0
ecuatoriano;6;0;3;1
eclosión;8;2;0;0
dureza;3;2;0;1
doméstico;7;1;0;2
disponible;2;5;0;0
diciembre;1;0;7;0
dibujar;1;2;2;5
detalle;1;2;4;1
destinar;0;0;6;0
desigual;3;0;4;0
desaparición;5;0;1;2
deprimir;4;4;0;0
demorar;1;0;1;6
demasía;1;9;0;0
delincuente;5;0;0;0
delgado;1;1;1;4
cualidad;0;1;1;5
crítica;0;1;3;4
criminal;7;0;0;0
corrupto;0;0;7;2
corromper;8;1;0;0
correo;2;1;1;4
contaminar;2;1;1;2
conmovedor;1;0;1;7
confrontar;3;0;1;2
comprobar;2;1;2;2
comparación;1;0;6;0
comentario;0;0;1;7
claramente;0;0;1;7
cien;0;2;1;3
championes;0;0;0;9
chacras;0;0;0;9
caverna;1;7;0;0
casco;0;2;0;6
casal;0;0;7;0
carcelero;5;0;3;0
capar;4;0;0;1
burguesa;5;1;1;0
boleto;0;3;0;5
blando;0;9;0;0
bismo;0;1;6;0
berlín;1;0;0;7
barrera;5;2;0;1
balanza;7;0;0;0
baile;0;8;0;0
bahía;1;1;4;2
autocultivo;0;0;7;1
atomizado;4;0;0;4
atenienses;0;9;0;0
asesor;0;0;7;1
artista;0;4;2;1
araña;0;7;0;0
ar;1;0;0;10
apuro;1;1;0;5
andábamos;2;0;1;5
aliento;3;2;1;2
algú;0;0;0;7
alero;9;0;0;1
alarcón;0;0;8;1
ajeno;4;1;1;2
agradecimiento;1;0;8;0
aflojar;4;0;3;1
aceite;1;0;0;5
vídeo;1;0;0;5
votación;1;1;6;0
varón;5;0;0;0
variable;5;2;0;1
universal;1;5;0;0
turquía;0;1;2;4
trágico;1;4;3;1
tran;6;0;1;2
sumar|sumir;7;0;1;0
sobria;0;6;0;0
sano;3;4;0;3
romano;0;6;0;4
rock;1;0;0;6
repercutir;2;0;0;6
rentabilidad;0;0;4;3
renta per cápita;0;0;4;5
recordas;0;2;0;1
recomendación;5;0;1;1
realisto;3;0;5;0
rasgo;4;1;1;0
prusiano;0;0;0;7
prospectiva;4;0;0;3
propiciar;7;0;1;0
prevenir;1;0;7;1
platón;0;8;0;1
platal;3;1;0;3
peón;2;0;2;5
pescuezo;2;1;0;4
pato;4;3;0;1
pastor;2;0;0;5
oído;0;0;0;7
opositor;2;0;6;0
oculto;8;0;0;0
nylon;2;1;1;5
nube;2;5;0;1
nido;1;0;0;8
navaja;0;0;0;5
nacimos;1;6;0;2
molino;2;1;0;5
moldar;1;0;1;6
misa;2;3;0;2
mercancía;4;4;0;0
mauricio;0;0;3;6
manzana;0;2;1;0
licitación;0;0;3;3
legislación;7;0;1;0
inútilmente;3;3;0;1
inter;3;4;0;1
incuestionable;5;1;1;0
inconmensurable;4;2;0;0
hígado;0;4;0;3
horario;1;0;0;7
hilo;5;1;0;0
gorila;8;0;1;0
gato;1;1;0;6
flauta;2;0;1;7
fiel;0;1;3;6
fanático;3;2;1;2
evaluación;2;2;4;0
estrecho;3;0;2;2
escuchame;0;0;0;10
enredada;2;5;0;1
em;1;2;3;2
editar;0;0;1;10
ecuación;5;0;0;1
desacuerdo;1;2;4;0
debajo;4;3;0;1
círculo;7;1;0;0
conveniente;1;1;5;0
constar;1;0;4;3
consideración;1;0;5;0
cena;0;1;1;5
cataclismo;2;0;5;0
caracterizar;2;5;0;0
captar;3;1;2;2
broma;1;2;3;3
autodefensa;5;3;0;1
aplaudir;2;0;4;2
apagar;7;0;2;1
anduve;0;1;1;8
ama;2;1;1;3
albañil;2;2;0;4
alargar;4;0;1;2
últimamente;3;0;1;2
volcánico;0;9;0;0
vigencia;2;5;0;1
vidrio;1;1;0;5
viable;1;2;5;0
vasito;0;1;0;7
tránsito;1;1;1;4
tratamiento;3;1;1;1
tranco;2;1;1;2
traicionar;4;2;1;1
tonelada;2;1;0;3
tamb;1;1;1;7
suplanta;4;0;0;2
sintonía;0;0;4;3
simplificar;0;5;0;1
sillón;0;0;1;5
seor;1;0;5;2
satisfacción;0;4;0;2
sapo;3;5;0;0
sa;2;1;3;1
ruta;0;0;4;2
rosario;0;1;0;7
reto;2;4;0;0
reproducción;0;6;0;2
reparar;0;1;7;0
ra;3;0;1;2
provincia;0;0;6;2
pronunciar;1;0;7;0
promesa;1;0;0;6
presidir;1;0;2;6
presentación;0;0;3;4
peripecias;1;2;1;5
peleé;0;0;1;7
patriarcado;0;7;0;1
panteísta;1;8;0;0
orinar;0;0;0;7
orientar;0;4;4;0
mineral;0;6;1;0
marín;1;3;2;1
mandatario;1;0;4;2
llaneros;0;0;0;5
invitado;0;0;2;5
infantil;8;0;2;0
incapaz;4;0;1;1
importador;6;0;0;1
horno;1;4;0;2
hondo;1;2;1;3
ho;0;0;4;3
his;3;0;0;0
hi;4;1;1;2
estatua;0;0;0;6
especular;7;1;0;0
entrabar|entrar;1;0;6;1
entorno;0;2;1;8
empeorar;4;1;1;1
dinámico;3;0;2;3
describir;1;1;2;3
descartar;1;4;2;0
desarrollamos;1;1;2;4
delicado;0;0;4;2
defino;0;7;0;0
cultivando;0;3;0;4
credibilidad;7;0;2;0
cossa;0;0;0;7
cometemos;1;3;1;1
colonización;0;0;4;2
cohete;2;2;2;0
ciudadanía;7;0;0;1
chifladura;1;2;0;4
cansancio;0;0;5;2
bestia;4;0;0;1
balero;6;1;0;0
asomar;3;4;0;0
arrepentir;0;0;2;5
antropológica;0;7;0;0
antojar;0;7;0;0
ametralladora;8;0;0;0
ambiental;0;2;1;2
amazona;1;2;0;1
agravar;4;0;1;0
acomodadas;6;0;0;0
abuso;0;1;4;1
énfasis;4;0;2;2
zelandia;0;1;4;0
yos;0;0;0;4
válido;2;0;2;2
vuelo;0;0;0;8
votante;0;0;4;2
viviste;0;1;0;5
visualizar;2;0;2;1
virtuoso;5;0;0;0
violar;1;0;0;7
